manifest_id,dataset,business_key,source_row_number,issue_code,rule_category,field_name,notes
DQ-0446,orders,ORD-0000366,366,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-166
DQ-0447,orders,ORD-0000367,367,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-167
DQ-0448,orders,ORD-0000368,368,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-168
DQ-0449,orders,ORD-0000369,369,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-169
DQ-0450,orders,ORD-0000370,370,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-170
DQ-0451,orders,ORD-0000371,371,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-171
DQ-0452,orders,ORD-0000372,372,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-172
DQ-0453,orders,ORD-0000373,373,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-173
DQ-0454,orders,ORD-0000374,374,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-174
DQ-0455,orders,ORD-0000375,375,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-175
DQ-0456,orders,ORD-0000376,376,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-176
DQ-0457,orders,ORD-0000377,377,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-177
DQ-0458,orders,ORD-0000378,378,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-178
DQ-0459,orders,ORD-0000379,379,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-179
DQ-0460,orders,ORD-0000380,380,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-180
DQ-0461,orders,ORD-0000381,381,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-181
DQ-0462,orders,ORD-0000382,382,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-182
DQ-0463,orders,ORD-0000383,383,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-183
DQ-0464,orders,ORD-0000384,384,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-184
DQ-0465,orders,ORD-0000385,385,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-185
DQ-0466,orders,ORD-0000386,386,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-186
DQ-0467,orders,ORD-0000387,387,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-187
DQ-0468,orders,ORD-0000388,388,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-188
DQ-0469,orders,ORD-0000389,389,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-189
DQ-0470,orders,ORD-0000390,390,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-190
DQ-0471,orders,ORD-0000391,391,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-191
DQ-0472,orders,ORD-0000392,392,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-192
DQ-0473,orders,ORD-0000393,393,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-193
DQ-0474,orders,ORD-0000394,394,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-194
DQ-0475,orders,ORD-0000395,395,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-195
DQ-0476,orders,ORD-0000396,396,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-196
DQ-0477,orders,ORD-0000397,397,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-197
DQ-0478,orders,ORD-0000398,398,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-198
DQ-0479,orders,ORD-0000399,399,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-199
DQ-0480,orders,ORD-0000400,400,ORD_CUST_ID_INVALID,referential_integrity,customer_id,Injected orphan customer_id CUST-INVALID-200
DQ-0481,orders,ORD-0000401,401,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-001
DQ-0482,orders,ORD-0000402,402,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-002
DQ-0483,orders,ORD-0000403,403,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-003
DQ-0484,orders,ORD-0000404,404,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-004
DQ-0485,orders,ORD-0000405,405,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-005
DQ-0486,orders,ORD-0000406,406,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-006
DQ-0487,orders,ORD-0000407,407,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-007
DQ-0488,orders,ORD-0000408,408,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-008
DQ-0489,orders,ORD-0000409,409,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-009
DQ-0490,orders,ORD-0000410,410,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-010
DQ-0491,orders,ORD-0000411,411,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-011
DQ-0492,orders,ORD-0000412,412,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-012
DQ-0493,orders,ORD-0000413,413,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-013
DQ-0494,orders,ORD-0000414,414,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-014
DQ-0495,orders,ORD-0000415,415,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-015
DQ-0496,orders,ORD-0000416,416,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-016
DQ-0497,orders,ORD-0000417,417,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-017
DQ-0498,orders,ORD-0000418,418,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-018
DQ-0499,orders,ORD-0000419,419,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-019
DQ-0500,orders,ORD-0000420,420,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-020
DQ-0501,orders,ORD-0000421,421,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-021
DQ-0502,orders,ORD-0000422,422,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-022
DQ-0503,orders,ORD-0000423,423,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-023
DQ-0504,orders,ORD-0000424,424,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-024
DQ-0505,orders,ORD-0000425,425,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-025
DQ-0506,orders,ORD-0000426,426,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-026
DQ-0507,orders,ORD-0000427,427,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-027
DQ-0508,orders,ORD-0000428,428,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-028
DQ-0509,orders,ORD-0000429,429,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-029
DQ-0510,orders,ORD-0000430,430,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-030
DQ-0511,orders,ORD-0000431,431,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-031
DQ-0512,orders,ORD-0000432,432,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-032
DQ-0513,orders,ORD-0000433,433,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-033
DQ-0514,orders,ORD-0000434,434,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-034
DQ-0515,orders,ORD-0000435,435,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-035
DQ-0516,orders,ORD-0000436,436,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-036
DQ-0517,orders,ORD-0000437,437,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-037
DQ-0518,orders,ORD-0000438,438,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-038
DQ-0519,orders,ORD-0000439,439,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-039
DQ-0520,orders,ORD-0000440,440,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-040
DQ-0521,orders,ORD-0000441,441,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-041
DQ-0522,orders,ORD-0000442,442,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-042
DQ-0523,orders,ORD-0000443,443,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-043
DQ-0524,orders,ORD-0000444,444,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-044
DQ-0525,orders,ORD-0000445,445,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-045
DQ-0526,orders,ORD-0000446,446,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-046
DQ-0527,orders,ORD-0000447,447,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-047
DQ-0528,orders,ORD-0000448,448,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-048
DQ-0529,orders,ORD-0000449,449,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-049
DQ-0530,orders,ORD-0000450,450,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-050
DQ-0531,orders,ORD-0000451,451,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-051
DQ-0532,orders,ORD-0000452,452,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-052
DQ-0533,orders,ORD-0000453,453,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-053
DQ-0534,orders,ORD-0000454,454,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-054
DQ-0535,orders,ORD-0000455,455,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-055
DQ-0536,orders,ORD-0000456,456,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-056
DQ-0537,orders,ORD-0000457,457,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-057
DQ-0538,orders,ORD-0000458,458,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-058
DQ-0539,orders,ORD-0000459,459,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-059
DQ-0540,orders,ORD-0000460,460,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-060
DQ-0541,orders,ORD-0000461,461,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-061
DQ-0542,orders,ORD-0000462,462,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-062
DQ-0543,orders,ORD-0000463,463,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-063
DQ-0544,orders,ORD-0000464,464,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-064
DQ-0545,orders,ORD-0000465,465,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-065
DQ-0546,orders,ORD-0000466,466,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-066
DQ-0547,orders,ORD-0000467,467,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-067
DQ-0548,orders,ORD-0000468,468,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-068
DQ-0549,orders,ORD-0000469,469,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-069
DQ-0550,orders,ORD-0000470,470,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-070
DQ-0551,orders,ORD-0000471,471,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-071
DQ-0552,orders,ORD-0000472,472,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-072
DQ-0553,orders,ORD-0000473,473,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-073
DQ-0554,orders,ORD-0000474,474,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-074
DQ-0555,orders,ORD-0000475,475,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-075
DQ-0556,orders,ORD-0000476,476,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-076
DQ-0557,orders,ORD-0000477,477,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-077
DQ-0558,orders,ORD-0000478,478,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-078
DQ-0559,orders,ORD-0000479,479,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-079
DQ-0560,orders,ORD-0000480,480,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-080
DQ-0561,orders,ORD-0000481,481,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-081
DQ-0562,orders,ORD-0000482,482,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-082
DQ-0563,orders,ORD-0000483,483,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-083
DQ-0564,orders,ORD-0000484,484,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-084
DQ-0565,orders,ORD-0000485,485,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-085
DQ-0566,orders,ORD-0000486,486,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-086
DQ-0567,orders,ORD-0000487,487,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-087
DQ-0568,orders,ORD-0000488,488,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-088
DQ-0569,orders,ORD-0000489,489,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-089
DQ-0570,orders,ORD-0000490,490,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-090
DQ-0571,orders,ORD-0000491,491,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-091
DQ-0572,orders,ORD-0000492,492,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-092
DQ-0573,orders,ORD-0000493,493,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-093
DQ-0574,orders,ORD-0000494,494,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-094
DQ-0575,orders,ORD-0000495,495,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-095
DQ-0576,orders,ORD-0000496,496,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-096
DQ-0577,orders,ORD-0000497,497,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-097
DQ-0578,orders,ORD-0000498,498,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-098
DQ-0579,orders,ORD-0000499,499,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-099
DQ-0580,orders,ORD-0000500,500,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-100
DQ-0581,orders,ORD-0000501,501,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-101
DQ-0582,orders,ORD-0000502,502,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-102
DQ-0583,orders,ORD-0000503,503,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-103
DQ-0584,orders,ORD-0000504,504,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-104
DQ-0585,orders,ORD-0000505,505,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-105
DQ-0586,orders,ORD-0000506,506,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-106
DQ-0587,orders,ORD-0000507,507,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-107
DQ-0588,orders,ORD-0000508,508,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-108
DQ-0589,orders,ORD-0000509,509,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-109
DQ-0590,orders,ORD-0000510,510,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-110
DQ-0591,orders,ORD-0000511,511,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-111
DQ-0592,orders,ORD-0000512,512,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-112
DQ-0593,orders,ORD-0000513,513,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-113
DQ-0594,orders,ORD-0000514,514,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-114
DQ-0595,orders,ORD-0000515,515,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-115
DQ-0596,orders,ORD-0000516,516,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-116
DQ-0597,orders,ORD-0000517,517,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-117
DQ-0598,orders,ORD-0000518,518,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-118
DQ-0599,orders,ORD-0000519,519,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-119
DQ-0600,orders,ORD-0000520,520,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-120
DQ-0601,orders,ORD-0000521,521,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-121
DQ-0602,orders,ORD-0000522,522,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-122
DQ-0603,orders,ORD-0000523,523,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-123
DQ-0604,orders,ORD-0000524,524,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-124
DQ-0605,orders,ORD-0000525,525,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-125
DQ-0606,orders,ORD-0000526,526,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-126
DQ-0607,orders,ORD-0000527,527,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-127
DQ-0608,orders,ORD-0000528,528,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-128
DQ-0609,orders,ORD-0000529,529,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-129
DQ-0610,orders,ORD-0000530,530,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-130
DQ-0611,orders,ORD-0000531,531,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-131
DQ-0612,orders,ORD-0000532,532,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-132
DQ-0613,orders,ORD-0000533,533,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-133
DQ-0614,orders,ORD-0000534,534,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-134
DQ-0615,orders,ORD-0000535,535,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-135
DQ-0616,orders,ORD-0000536,536,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-136
DQ-0617,orders,ORD-0000537,537,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-137
DQ-0618,orders,ORD-0000538,538,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-138
DQ-0619,orders,ORD-0000539,539,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-139
DQ-0620,orders,ORD-0000540,540,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-140
DQ-0621,orders,ORD-0000541,541,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-141
DQ-0622,orders,ORD-0000542,542,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-142
DQ-0623,orders,ORD-0000543,543,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-143
DQ-0624,orders,ORD-0000544,544,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-144
DQ-0625,orders,ORD-0000545,545,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-145
DQ-0626,orders,ORD-0000546,546,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-146
DQ-0627,orders,ORD-0000547,547,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-147
DQ-0628,orders,ORD-0000548,548,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-148
DQ-0629,orders,ORD-0000549,549,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-149
DQ-0630,orders,ORD-0000550,550,ORD_PROD_ID_INVALID,referential_integrity,product_id,Injected orphan product_id PROD-INVALID-150
DQ-0631,orders,ORD-0099001,99001,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0632,orders,ORD-0099002,99002,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0633,orders,ORD-0099003,99003,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0634,orders,ORD-0099004,99004,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0635,orders,ORD-0099005,99005,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0636,orders,ORD-0099006,99006,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0637,orders,ORD-0099007,99007,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0638,orders,ORD-0099008,99008,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0639,orders,ORD-0099009,99009,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0640,orders,ORD-0099010,99010,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0641,orders,ORD-0099011,99011,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0642,orders,ORD-0099012,99012,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0643,orders,ORD-0099013,99013,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0644,orders,ORD-0099014,99014,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0645,orders,ORD-0099015,99015,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0646,orders,ORD-0099016,99016,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0647,orders,ORD-0099017,99017,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0648,orders,ORD-0099018,99018,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0649,orders,ORD-0099019,99019,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0650,orders,ORD-0099020,99020,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0651,orders,ORD-0099021,99021,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0652,orders,ORD-0099022,99022,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0653,orders,ORD-0099023,99023,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
DQ-0654,orders,ORD-0099024,99024,ORD_ID_DUPLICATE,uniqueness,order_id,Original row in duplicate order_id pair
